,price,ID,vehicle_type,year,transmission,horsepower,km,fuel_type,brand
10204,10500,8072870122,suv,2015,manual,68,175000,diesel,Peugeot
10205,12990,8075712504,sports_tourism_van,2016,automatic,136,160000,diesel,Mercedes-Benz
10206,18000,8063382045,suv,2014,manual,136,82000,diesel,Mercedes-Benz
10207,10500,8075712529,sports_tourism_van,2016,automatic,170,192000,diesel,Mercedes-Benz
10208,25900,8074618826,sports_tourism_van,2019,manual,115,1300,diesel,VW
10209,25999,8074514873,small_car,2018,automatic,69,3869,gas,Fiat
10210,5900,8072322041,cabrio,2019,manual,69,9325,gas,Fiat
10211,12990,8060056023,coupé,2009,automatic,231,282000,diesel,Mercedes-Benz
10212,27490,8072318081,small_car,2018,manual,69,35434,gas,Fiat
10213,5500,8071207964,large_family_car,2019,manual,80,14200,gas,SEAT
10214,35999,8075713859,large_family_car,2007,manual,140,260000,diesel,Ford
10215,26749,8074397877,sports_tourism_van,2018,automatic,110,30575,diesel,Renault
10216,31000,8066574415,large_family_car,2018,automatic,180,25500,diesel,Alfa Romeo
10217,9500,8075713168,large_family_car,2016,automatic,320,152000,diesel,Audi
10218,19900,8071209474,sports_tourism_van,2017,manual,110,41903,diesel,Renault
10219,16499,8073171140,small_car,2018,manual,115,39590,diesel,VW
10220,15500,8075680625,small_car,2020,manual,86,156400,gas,Mitsubishi
10221,28999,8075713731,suv,2017,manual,120,86965,diesel,Citroën
10222,9150,8073194863,suv,2019,automatic,90,27000,diesel,Renault
10223,18000,8073171068,large_family_car,2018,manual,95,37000,diesel,SEAT
10224,18000,8061952432,large_family_car,2015,manual,150,180000,diesel,DS
10225,7000,8075716650,sports_tourism_van,2014,manual,143,160000,diesel,Audi
10226,34900,8072875447,sports_tourism_van,2016,manual,120,172000,diesel,Peugeot
10227,19900,8026241859,sports_tourism_van,2015,automatic,140,195000,diesel,Mercedes-Benz
10228,24350,8069732341,suv,2016,manual,120,40025,diesel,Peugeot
10229,5900,8075716215,suv,2015,manual,95,121000,diesel,Ford
10230,16499,8071202734,suv,2019,automatic,163,2597,gas,Mitsubishi
10231,12500,8074057877,sports_tourism_van,2017,manual,130,99000,diesel,Renault
10232,8500,8074272402,sports_tourism_van,2017,automatic,194,169000,diesel,Mercedes-Benz
10233,31749,8067802782,suv,2018,manual,150,51132,diesel,VW
10234,35999,8074292518,suv,2014,automatic,163,238000,hybrid,Peugeot
10235,11200,8071205615,small_car,2019,manual,80,19055,gas,Mitsubishi
10236,15500,8044877373,sports_tourism_van,2014,manual,116,219000,diesel,BMW
10237,28999,8072367549,sports_tourism_van,2010,manual,90,112000,diesel,Peugeot
10238,31000,8070586763,sports_tourism_van,2001,manual,115,376000,diesel,VW
10239,25900,8052801689,small_car,2016,manual,100,160000,diesel,Peugeot
10240,13500,8059292978,sports_tourism_van,2017,automatic,194,89500,diesel,Mercedes-Benz
10241,27490,8075715687,suv,2016,manual,110,117158,diesel,Nissan
10242,14800,8071201612,small_car,2015,manual,80,112336,gas,Ford
10243,9500,8074273733,sports_tourism_van,2012,automatic,218,125000,diesel,Audi
10244,25999,8073171057,large_family_car,2019,manual,115,19000,gas,SEAT
10245,22990,8074060574,large_family_car,2011,automatic,275,185000,diesel,Jaguar
10246,9150,8073171047,large_family_car,2019,manual,115,19111,gas,SEAT
10247,5500,8069731952,large_family_car,2019,manual,82,6000,gas,Citroën
10248,9875,8074059532,cabrio,2017,automatic,462,50000,gas,Mercedes-Benz
10249,24990,8072834969,sports_tourism_van,2005,manual,90,209000,diesel,Toyota
10250,2800,8069734644,small_car,2019,manual,80,19031,gas,Mitsubishi
10251,26749,8063387304,large_family_car,2014,manual,110,170000,diesel,Audi
10252,6950,8069730550,small_car,2012,manual,75,103000,gas,Renault
10253,34900,8072872091,small_car,2003,automatic,102,226000,diesel,Opel
10254,22990,8071207215,sports_tourism_van,2017,automatic,190,86400,diesel,BMW
10255,12990,8073196877,cabrio,2008,manual,110,143043,diesel,Peugeot
10256,10500,8073195989,large_family_car,2010,manual,109,125741,diesel,Mazda
10257,12500,8072911738,large_family_car,1990,manual,70,249000,gas,Toyota
10258,24350,8074526494,sports_tourism_van,2009,manual,85,171000,diesel,Renault
10259,5500,8075710174,small_car,2014,manual,143,121000,diesel,SEAT
10260,22990,8075734546,sports_tourism_van,2014,manual,120,150000,diesel,Peugeot
10261,2800,8074381360,large_family_car,2000,manual,136,295694,diesel,BMW
10262,25999,8035470228,sports_tourism_van,2011,automatic,177,120000,diesel,Audi
10263,25900,8075744290,large_family_car,2005,manual,140,269000,diesel,VW
10264,12990,8075746554,small_car,2012,manual,110,62000,diesel,Citroën
10265,5500,8062585363,sports_tourism_van,2017,automatic,190,176000,diesel,BMW
10266,24990,8059900962,small_car,2017,manual,120,43000,diesel,Volvo
10267,24350,8059709752,sports_tourism_van,2008,manual,109,156000,diesel,Volvo
10268,7000,8060818928,sports_tourism_van,2011,manual,75,122179,gas,Renault
10269,11200,8069756121,small_car,2018,automatic,90,12500,gas,Smart
10270,6950,8066458134,sports_tourism_van,2016,manual,120,66700,diesel,Volvo
10271,31000,8035485597,small_car,2016,manual,109,126824,diesel,Mercedes-Benz
10272,2800,8069755317,suv,2015,manual,109,78300,diesel,Mercedes-Benz
10273,5500,8073212727,small_car,2015,manual,100,109800,diesel,Peugeot
10274,12990,8074214258,suv,2017,automatic,190,39900,diesel,BMW
10275,24350,8073298106,large_family_car,2018,manual,109,43000,diesel,Mercedes-Benz
10276,6950,8073213337,small_car,2017,manual,90,93700,diesel,Renault
10277,18000,8075731713,suv,2017,manual,120,5325,diesel,Jeep
10278,9500,8075739231,suv,2017,manual,115,52000,diesel,Nissan
10279,11200,8075751088,suv,2012,manual,110,106254,diesel,VW
10280,8500,8071229425,small_car,2018,manual,69,34048,gas,Fiat
10281,18000,8075735588,suv,2018,manual,95,8406,diesel,Fiat
10282,9150,8074216180,large_family_car,2011,automatic,265,147000,diesel,Mercedes-Benz
10283,9875,8073214321,small_car,2015,manual,110,68024,diesel,Audi
10284,26749,8064842358,small_car,2017,automatic,90,31000,gas,Smart
10285,31749,8075737367,small_car,2016,manual,68,66848,gas,Citroën
10286,10500,8073208935,small_car,2016,manual,90,46200,gas,Renault
10287,25999,8075750682,sports_tourism_van,2016,automatic,120,123122,diesel,VW
10288,15500,8074214774,small_car,2016,automatic,109,37000,diesel,Mercedes-Benz
10289,31000,8066120797,suv,2010,automatic,112,186901,diesel,Peugeot
10290,27490,8075750900,sports_tourism_van,2020,manual,125,500,gas,Ford
10291,35999,8073209796,small_car,2018,manual,109,35600,diesel,Mercedes-Benz
10292,25900,8075750806,suv,2019,automatic,190,13130,diesel,BMW
10293,22990,8073214329,suv,2018,automatic,190,18330,diesel,Volvo
10294,7000,8073210273,sports_tourism_van,2016,manual,110,115100,diesel,Renault
10295,14800,8072430761,small_car,2019,automatic,170,8990,diesel,MINI
10296,24990,8073211515,large_family_car,2015,manual,143,119900,diesel,Audi
10297,19900,8073209415,small_car,2017,manual,116,72100,diesel,BMW
10298,16499,8071229608,small_car,2018,manual,69,33270,gas,Fiat
10299,2800,8070464283,small_car,2018,manual,70,19614,gas,Smart
10300,12500,8073206286,small_car,2015,manual,75,97400,diesel,SEAT
10301,13500,8075742182,suv,2018,manual,115,19952,diesel,Nissan
10302,34900,8075750751,suv,2019,automatic,200,20407,diesel,Renault
10303,7000,8075751408,sports_tourism_van,2015,automatic,136,144000,diesel,Mercedes-Benz
10304,5900,8072259374,coupé,2013,automatic,275,86000,gas,Porsche
10305,8500,8075751172,small_car,2011,manual,90,233000,diesel,Toyota
10306,12500,8075687071,suv,2003,automatic,163,160000,diesel,Jeep
10307,28999,8075751363,small_car,2015,manual,70,59720,gas,Opel
10308,31749,8057652927,coupé,1996,manual,131,137000,gas,Lancia
10309,24990,8073261478,small_car,2009,manual,110,193000,diesel,MINI
10310,19900,8075751267,sports_tourism_van,2015,manual,115,131000,diesel,Peugeot
10311,13500,8058156503,sports_tourism_van,2015,automatic,190,100000,diesel,BMW
10312,35999,8073262569,sports_tourism_van,2012,automatic,115,189000,diesel,Citroën
10313,11200,8063739651,large_family_car,2014,automatic,190,119000,diesel,BMW
10314,14800,8075751100,sports_tourism_van,2014,automatic,170,204000,diesel,Mercedes-Benz
10315,15500,8002049745,small_car,2013,manual,112,164200,diesel,Citroën
10316,18000,8054519839,small_car,2009,Semi-automática,45,60715,diesel,Smart
10317,12990,8057220490,suv,2010,automatic,245,248000,diesel,Porsche
10318,16499,8075751155,small_car,2019,manual,90,14560,gas,Renault
10319,22990,8055805165,suv,2015,automatic,258,120000,diesel,Porsche
10320,10500,8075716973,suv,2014,manual,163,189000,diesel,BMW
10321,13500,8070854411,large_family_car,2015,automatic,170,146600,diesel,Mercedes-Benz
10322,16499,8057984723,large_family_car,2015,automatic,190,80000,diesel,BMW
10323,9150,8075751281,sports_tourism_van,2016,manual,120,43307,diesel,VW
10324,31000,8047577927,large_family_car,2018,automatic,252,35573,hybrid,BMW
10325,18000,8054526964,small_car,2015,manual,75,158000,diesel,Ford
10326,24350,8061708754,sports_tourism_van,2018,automatic,461,16000,hybrid,Porsche
10327,27490,8074301209,sports_tourism_van,2011,manual,143,147700,diesel,Audi
10328,14800,8054163200,large_family_car,2015,manual,150,132000,diesel,Audi
10329,34900,8075751184,small_car,2018,manual,120,42847,gas,Kia
10330,26749,8055011142,small_car,2010,manual,75,204000,diesel,Renault
10331,25999,8033913165,sports_tourism_van,2010,manual,115,168850,diesel,Peugeot
10332,9875,8057219032,large_family_car,2010,manual,245,281000,diesel,BMW
10333,2800,8075751414,sports_tourism_van,2019,manual,120,19000,diesel,Ford
10334,6950,8052932784,suv,2018,automatic,116,25525,diesel,BMW
10335,27490,8069235956,small_car,2000,manual,102,209194,gas,Audi
10336,15500,8073433765,coupé,2011,manual,140,219000,diesel,VW
10337,31749,8064916628,small_car,2013,automatic,360,31000,gas,Mercedes-Benz
10338,25999,8062910769,cabrio,2013,automatic,420,33000,gas,BMW
10339,5900,8075751639,small_car,2019,manual,95,7815,gas,VW
10340,9875,8067667678,small_car,2015,manual,116,180036,diesel,BMW
10341,25900,8073389839,sports_tourism_van,2011,manual,75,182000,diesel,SEAT
10342,13500,8072253348,sports_tourism_van,2016,automatic,204,142214,hybrid,Mercedes-Benz
10343,9500,8075751430,suv,2016,automatic,150,88946,diesel,BMW
10344,14800,8073263121,suv,2011,manual,75,128000,diesel,Fiat
10345,34900,8073386995,small_car,2004,manual,75,227000,diesel,Opel
10346,11200,8071118425,small_car,2014,manual,90,135050,diesel,Alfa Romeo
10347,26749,8058555950,suv,2014,automatic,121,120929,hybrid,Mitsubishi
10348,16499,8072327968,sports_tourism_van,2014,manual,116,158230,diesel,Volvo
10349,28999,8075751581,coupé,2015,automatic,887,1250,hybrid,Porsche
10350,22990,8066248421,suv,2014,manual,90,101385,diesel,Renault
10351,7000,8063612860,small_car,2007,manual,90,282278,diesel,Peugeot
10352,35999,8066586481,small_car,2016,manual,116,168000,diesel,BMW
10353,12500,8075740251,suv,2015,manual,110,95200,diesel,Renault
10354,5500,8064757358,coupé,2016,manual,110,136000,diesel,Mercedes-Benz
10355,24350,8075751671,sports_tourism_van,2016,automatic,135,92753,diesel,Mercedes-Benz
10356,9150,8075751560,suv,2018,automatic,150,39416,diesel,SEAT
10357,6950,8056648209,large_family_car,2012,automatic,136,330000,diesel,Mercedes-Benz
10358,18000,8058774205,small_car,2014,manual,115,149500,diesel,Citroën
10359,13500,8046087096,small_car,2007,manual,70,142575,gas,Chevrolet
10360,14800,8075751701,suv,2018,manual,134,18130,diesel,Opel
10361,22990,8046706525,sports_tourism_van,2013,manual,115,144760,diesel,Volvo
10362,15500,8057225598,large_family_car,2001,manual,120,155000,diesel,Renault
10363,8500,8039255469,small_car,2010,manual,105,113250,diesel,Audi
10364,5500,8067218381,suv,2014,automatic,264,139000,diesel,Porsche
10365,2800,8047331735,small_car,2014,manual,90,112580,diesel,Dacia
10366,28999,8075752075,sports_tourism_van,2009,automatic,170,191000,diesel,Mercedes-Benz
10367,24350,8074405457,small_car,2018,manual,90,9099,gas,Dacia
10368,25999,8058393367,suv,2004,manual,131,226654,diesel,SEAT
10369,25900,8075751842,suv,2009,manual,170,157000,diesel,Audi
10370,35999,8075751956,suv,2010,automatic,177,49000,diesel,Jeep
10371,34900,8036109956,suv,2009,manual,110,208000,diesel,SEAT
10372,16499,8053962940,coupé,2014,automatic,500,33300,gas,BMW
10373,5900,8070596583,sports_tourism_van,2017,automatic,110,100000,diesel,Renault
10374,9150,8075751784,suv,2017,manual,110,72600,diesel,Renault
10375,9500,8075752125,small_car,2014,manual,90,114000,diesel,VW
10376,31000,8071104545,small_car,2013,manual,115,139775,diesel,Volvo
10377,31749,8075752115,small_car,2017,automatic,100,63000,diesel,Citroën
10378,12500,8075751747,sports_tourism_van,2003,manual,150,280000,gas,Mercedes-Benz
10379,7000,8075752422,suv,2011,Semi-automática,110,137000,diesel,Peugeot
10380,18000,8075751992,small_car,2019,manual,80,4793,gas,VW
10381,9875,8075751752,small_car,2017,automatic,116,40000,diesel,BMW
10382,11200,8075751640,suv,2014,automatic,120,118000,diesel,Citroën
10383,26749,8075752078,small_car,2014,manual,92,90482,diesel,Peugeot
10384,24990,8073215790,small_car,2012,manual,143,160000,diesel,SEAT
10385,26749,8073216631,small_car,2017,manual,95,48420,diesel,Fiat
10386,9150,8064332528,small_car,2015,manual,82,76000,gas,Citroën
10387,28999,8074421446,suv,2017,manual,95,64392,diesel,Fiat
10388,15500,8067788364,suv,2017,manual,90,59000,diesel,Renault
10389,12990,8046631321,small_car,2017,manual,68,29000,gas,Citroën
10390,27490,8066071486,small_car,2017,manual,100,39890,diesel,Citroën
10391,35999,8073216188,small_car,2014,manual,105,140000,diesel,SEAT
10392,24990,8059844047,cabrio,2008,manual,90,102720,gas,Opel
10393,31000,8074417863,sports_tourism_van,2011,manual,112,197990,diesel,Peugeot
10394,22990,8075752755,suv,2013,manual,130,128025,diesel,Nissan
10395,5500,8050202944,small_car,2009,manual,110,178000,diesel,SEAT
10396,19900,8070751210,sports_tourism_van,2015,manual,110,171000,diesel,SEAT
10397,18000,8067573785,suv,2016,automatic,122,119000,hybrid,Toyota
10398,9500,8069477239,small_car,2019,manual,69,1480,gas,Fiat
10399,11200,8049977582,small_car,2009,manual,90,147221,diesel,Fiat
10400,5900,8059530892,small_car,2011,manual,200,86000,gas,Renault
10401,25900,8073189191,sports_tourism_van,2017,manual,110,140800,diesel,Renault
10402,13500,8073216168,sports_tourism_van,2016,manual,110,80371,diesel,VW
10403,24350,8075753379,sports_tourism_van,2019,manual,110,17000,diesel,Renault
10404,8500,8065955054,small_car,2011,manual,70,140000,diesel,Peugeot
10405,10500,8073186485,large_family_car,2003,manual,65,138000,gas,SEAT
10406,9875,8075752786,small_car,2019,manual,90,17232,gas,Renault
10407,18000,8051948315,small_car,2015,manual,90,162000,diesel,Nissan
10408,14800,8075752626,sports_tourism_van,2016,manual,110,96428,diesel,Opel
10409,6950,8075752560,small_car,2004,manual,75,144000,gas,Ford
10410,25999,8073216644,sports_tourism_van,2016,automatic,160,95000,diesel,Renault
10411,34900,8073034215,suv,2009,manual,140,235000,diesel,Kia
10412,24990,8073117814,suv,2009,manual,140,233000,diesel,Kia
10413,18000,8065360655,suv,2015,manual,120,74321,diesel,Peugeot
10414,18000,8073211723,small_car,1998,manual,39,110929,gas,Fiat
10415,34900,8060249979,small_car,2004,manual,75,133352,gas,Mitsubishi
10416,24350,8073190386,suv,2014,automatic,115,240000,diesel,Peugeot
10417,5500,8075753542,sports_tourism_van,2015,manual,136,99063,diesel,Mercedes-Benz
10418,25999,8073208420,sports_tourism_van,1999,manual,90,205431,gas,Opel
10419,25900,8075731704,suv,2014,manual,150,138000,diesel,Audi
10420,19900,8075754299,small_car,2013,automatic,143,12700,diesel,BMW
10421,9875,8063905784,sports_tourism_van,2017,manual,90,63315,gas,Renault
10422,31749,8065362623,small_car,2018,manual,82,18453,gas,Peugeot
10423,12990,8075754146,suv,2017,manual,115,140000,diesel,Dacia
10424,27490,8072369511,cabrio,2014,manual,112,188989,diesel,MINI
10425,8500,8057478442,small_car,2010,manual,90,141914,diesel,SEAT
10426,14800,8034220246,sports_tourism_van,2011,manual,110,221457,diesel,Opel
10427,31000,8020297953,small_car,2007,manual,110,229900,diesel,MINI
10428,22990,8042214442,suv,2012,automatic,184,258200,diesel,BMW
10429,16499,8075753898,large_family_car,2011,manual,115,141149,diesel,Volvo
10430,13500,8070079440,coupé,2008,manual,115,199872,diesel,Kia
10431,2800,8064862899,large_family_car,2003,automatic,150,169697,diesel,Renault
10432,15500,8075754262,large_family_car,2000,automatic,116,125075,gas,VW
10433,35999,8075752351,sports_tourism_van,2011,manual,143,247637,diesel,BMW
10434,9150,8064746044,small_car,2003,manual,75,235000,diesel,SEAT
10435,9500,8047515117,small_car,2004,manual,65,260000,diesel,Renault
10436,26749,8055220917,sports_tourism_van,2016,automatic,163,149268,diesel,BMW
10437,5900,8075754481,suv,2018,manual,110,47938,diesel,Renault
10438,12500,8075706274,suv,2017,automatic,120,144000,diesel,Peugeot
10439,7000,8075754552,sports_tourism_van,2011,manual,110,183000,diesel,Renault
10440,28999,8075754307,small_car,2016,manual,110,79980,diesel,Audi
10441,9150,8075595097,sports_tourism_van,2012,automatic,143,130000,diesel,BMW
10442,34900,8073085480,small_car,2015,manual,120,115000,diesel,Peugeot
10443,19900,8000245294,small_car,2012,manual,115,140000,diesel,Ford
10444,2800,8059308902,sports_tourism_van,2014,manual,90,128000,diesel,Renault
10445,15500,8069626482,small_car,2009,manual,85,60000,gas,Chevrolet
10446,8500,8074422991,small_car,2018,manual,90,45288,diesel,Nissan
10447,9500,8036924403,suv,2015,manual,110,150900,diesel,Nissan
10448,26749,8075755526,suv,2008,manual,136,105000,diesel,Mitsubishi
10449,13500,8075732787,small_car,2018,manual,90,22630,gas,Renault
10450,12990,8075755011,sports_tourism_van,2007,manual,125,200000,diesel,Opel
10451,24990,8075755773,sports_tourism_van,2014,manual,105,177000,diesel,SEAT
10452,12500,8074423369,small_car,2017,manual,69,80283,gas,Fiat
10453,25900,8074400687,small_car,2011,manual,68,249000,gas,Peugeot
10454,22990,8074423051,suv,2016,automatic,110,115000,gas,Peugeot
10455,14800,8075754731,small_car,2014,manual,112,132000,diesel,MINI
10456,16499,8067562331,sports_tourism_van,2014,manual,75,104566,diesel,SEAT
10457,31749,8073215604,small_car,2018,manual,75,38900,gas,Renault
10458,35999,8069862799,sports_tourism_van,2017,automatic,180,12000,diesel,Jaguar
10459,7000,8075755698,small_car,2015,manual,116,60000,diesel,BMW
10460,18000,8057975140,small_car,2016,automatic,100,80000,diesel,Citroën
10461,5900,8075755607,sports_tourism_van,2010,manual,170,221331,diesel,Mercedes-Benz
10462,31000,8075755626,suv,2009,manual,150,170271,diesel,Chevrolet
10463,9875,8074423636,sports_tourism_van,2016,manual,120,117500,diesel,VW
10464,6950,8048672049,small_car,2013,manual,85,167726,diesel,Alfa Romeo
10465,11200,8075754692,sports_tourism_van,2017,automatic,123,160000,diesel,BMW
10466,24350,8074061506,sports_tourism_van,2012,automatic,381,187000,diesel,BMW
10467,18000,8075701886,small_car,2015,manual,90,102000,diesel,Renault
10468,5500,8053722482,small_car,2010,automatic,54,147000,diesel,Smart
10469,25999,8020244664,sports_tourism_van,2012,manual,110,249000,diesel,Renault
10470,24350,8060832402,sports_tourism_van,2015,manual,92,149498,diesel,Peugeot
10471,2800,8072113186,small_car,2016,manual,75,69000,gas,SEAT
10472,25999,8034233412,sports_tourism_van,2011,manual,112,184000,diesel,Peugeot
10473,26749,8036930490,small_car,2010,manual,125,181000,diesel,Opel
10474,25900,8067088175,large_family_car,2015,manual,136,155000,diesel,Opel
10475,24990,8073301392,suv,2004,manual,174,203255,diesel,VW
10476,19900,8075756311,sports_tourism_van,2012,automatic,184,247300,diesel,BMW
10477,35999,8053628592,small_car,2011,manual,90,201500,diesel,Ford
10478,10500,8046347661,small_car,2004,manual,150,169543,diesel,SEAT
10479,13500,8073386304,small_car,2017,manual,120,60000,diesel,Ford
10480,28999,8042916742,large_family_car,1996,manual,95,289373,diesel,Mercedes-Benz
10481,16499,8075698368,suv,2015,manual,136,115000,diesel,Mercedes-Benz
10482,14800,8075596225,coupé,1997,automatic,280,109000,gas,Jaguar
10483,5900,8068652791,sports_tourism_van,2016,manual,120,125000,diesel,Peugeot
10484,12990,8075756234,small_car,2000,manual,75,200000,gas,Peugeot
10485,27490,8063221404,suv,1985,manual,57,29000,gas,Toyota
10486,18000,8042917861,small_car,2013,manual,92,118000,diesel,Citroën
10487,12500,8075756198,sports_tourism_van,2010,manual,110,136231,diesel,Renault
10488,6950,8075755757,sports_tourism_van,2000,automatic,125,271857,diesel,Mercedes-Benz
10489,31000,8073301360,suv,2003,manual,120,303734,diesel,Renault
10490,9150,8020099896,large_family_car,2008,manual,150,289000,diesel,Renault
10491,9875,8036111498,cabrio,1998,manual,193,149600,gas,Mercedes-Benz
10492,7000,8072483870,suv,2018,manual,90,54585,gas,Renault
10493,8500,8072112292,sports_tourism_van,2017,manual,120,62000,diesel,Ford
10494,15500,8049064371,cabrio,2005,manual,150,197000,diesel,BMW
10495,18000,8001020542,large_family_car,2009,manual,115,213000,diesel,Kia
10496,34900,8072105291,sports_tourism_van,2016,manual,110,56966,diesel,Opel
10497,31749,8037837530,sports_tourism_van,2014,manual,105,176000,diesel,SEAT
10498,5500,8074062935,sports_tourism_van,2018,manual,109,84357,diesel,Mercedes-Benz
10499,11200,8070130948,sports_tourism_van,2015,manual,110,104000,diesel,SEAT
10500,24350,8075757145,sports_tourism_van,2016,automatic,110,35300,diesel,VW
10501,35999,8075757089,sports_tourism_van,2015,automatic,190,102900,diesel,BMW
10502,5500,8075595681,large_family_car,2007,automatic,235,242000,diesel,Mercedes-Benz
10503,25999,8037579455,suv,2015,manual,130,221000,diesel,Renault
10504,9150,8040143812,large_family_car,2005,manual,136,290000,diesel,Ford
10505,12990,8037046367,sports_tourism_van,2009,manual,110,230000,diesel,Opel
10506,13500,8054424172,sports_tourism_van,2013,manual,115,172700,diesel,Peugeot
10507,31000,8068308009,small_car,2016,manual,70,52000,gas,Fiat
10508,9500,8075757083,small_car,2019,manual,82,17000,gas,Citroën
10509,31749,8070850749,sports_tourism_van,2016,manual,75,52000,gas,SEAT
10510,15500,8075756972,sports_tourism_van,2004,manual,109,345000,diesel,Peugeot
10511,22990,8072535970,small_car,2010,automatic,105,164000,diesel,VW
10512,16499,8050510979,coupé,2012,automatic,313,129000,diesel,BMW
10513,18000,8074541109,small_car,2018,manual,69,39151,gas,Fiat
10514,8500,8075726014,suv,2007,manual,140,165000,diesel,Mazda
10515,2800,8001091866,coupé,2012,manual,177,189000,diesel,Audi
10516,11200,8075756743,small_car,2008,manual,65,153980,gas,VW
10517,18000,8072372076,small_car,2017,automatic,90,49839,diesel,Mercedes-Benz
10518,9875,8075750946,large_family_car,2010,automatic,400,164000,gas,Porsche
10519,24990,8075757122,small_car,2017,manual,116,69400,diesel,BMW
10520,12500,8075756848,suv,2010,automatic,485,128030,hybrid,BMW
10521,26749,8074425219,small_car,2013,manual,80,88200,gas,Ford
10522,34900,8039709532,suv,2003,manual,115,156000,diesel,Ford
10523,6950,8075756724,small_car,2016,manual,110,145000,diesel,Audi
10524,25900,8040233627,large_family_car,2015,manual,150,185000,diesel,VW
10525,19900,8055270615,small_car,2015,manual,150,179000,diesel,Alfa Romeo
10526,10500,8075756891,suv,2010,manual,105,113000,diesel,SEAT
10527,28999,8074310376,sports_tourism_van,2016,manual,110,156000,diesel,Opel
10528,27490,8073049842,sports_tourism_van,2006,manual,109,159000,diesel,Peugeot
10529,5900,8068307067,small_car,2016,manual,70,62000,gas,Fiat
10530,7000,8041877027,large_family_car,2009,manual,105,292000,diesel,Skoda
10531,9150,8075757483,suv,2013,manual,105,40000,diesel,Fiat
10532,7000,8004517580,large_family_car,2015,manual,90,102322,diesel,Skoda
10533,5500,8075620969,small_car,2017,manual,110,23684,gas,VW
10534,15500,8075757378,small_car,2009,manual,110,320230,diesel,VW
10535,27490,8029132530,suv,2016,manual,105,94123,diesel,VW
10536,12500,8072484496,suv,2019,manual,95,12000,diesel,VW
10537,35999,8004511440,large_family_car,2015,manual,90,64724,diesel,Skoda
10538,24990,8004516165,large_family_car,2014,manual,115,65910,diesel,Skoda
10539,31000,8028813369,small_car,2017,manual,60,43482,gas,VW
10540,6950,8075757187,small_car,2018,manual,115,27000,diesel,SEAT
10541,34900,8072484529,sports_tourism_van,2019,automatic,150,1000,diesel,VW
10542,18000,8075620495,suv,2015,manual,90,91201,diesel,Renault
10543,11200,8075757260,large_family_car,2007,manual,143,261258,diesel,BMW
10544,28999,8071937692,sports_tourism_van,2016,manual,110,221046,diesel,Skoda
10545,31749,8075757674,small_car,2003,automatic,85,219746,gas,Honda
10546,5500,8075751642,small_car,2014,automatic,184,62000,gas,MINI
10547,8500,8072484449,small_car,2019,manual,116,11500,diesel,Audi
10548,26749,8072869857,small_car,2012,manual,110,161300,diesel,Renault
10549,9500,8004513830,large_family_car,2015,manual,90,38151,diesel,Skoda
10550,25900,8073301810,sports_tourism_van,2019,automatic,150,500,diesel,Skoda
10551,2800,8075757235,sports_tourism_van,2011,manual,170,144521,diesel,Mercedes-Benz
10552,16499,8075757265,small_car,2010,manual,90,185915,diesel,SEAT
10553,22990,8072484461,large_family_car,2019,manual,120,10000,diesel,VW
10554,19900,8074541306,sports_tourism_van,2017,manual,115,65000,diesel,Mercedes-Benz
10555,9875,8072484477,sports_tourism_van,2019,manual,115,16800,diesel,VW
10556,5900,8028932691,suv,2016,manual,150,93125,diesel,VW
10557,7000,8063208497,cabrio,2011,manual,185,96570,gas,Mercedes-Benz
10558,2800,8043769869,small_car,2017,manual,120,7482,diesel,Volvo
10559,19900,8075757796,small_car,2009,manual,120,133100,diesel,Alfa Romeo
10560,15500,8075757766,large_family_car,1970,manual,175,204000,gas,Volvo
10561,12990,8072158606,large_family_car,2016,manual,116,72365,diesel,BMW
10562,13500,8075505312,coupé,2009,manual,110,276972,diesel,Renault
10563,24350,8033155326,small_car,2017,manual,85,43123,diesel,Fiat
10564,35999,8063099427,sports_tourism_van,2013,manual,115,156495,diesel,Peugeot
10565,24350,8075758071,small_car,2016,manual,70,35000,gas,Renault
10566,24990,8075757997,small_car,2004,manual,63,150519,gas,Hyundai
10567,8500,8073218912,small_car,2018,automatic,109,31643,diesel,Mercedes-Benz
10568,18000,8065124967,coupé,2016,manual,184,12000,gas,Mercedes-Benz
10569,9150,8037385818,small_car,2016,automatic,105,159364,diesel,VW
10570,14800,8063384119,small_car,2016,manual,90,130000,diesel,Renault
10571,25999,8054531901,sports_tourism_van,2011,manual,184,99000,diesel,BMW
10572,28999,8058776689,small_car,2015,manual,71,50729,gas,Smart
10573,27490,8071149520,large_family_car,2000,manual,110,290000,diesel,SEAT
10574,25900,8075757758,sports_tourism_van,2018,automatic,462,27000,hybrid,Porsche
10575,22990,8061246689,small_car,2007,manual,125,269842,diesel,Opel
10576,9875,8075757723,sports_tourism_van,2008,manual,105,190000,diesel,Renault
10577,16499,8073219350,small_car,2002,manual,70,267000,diesel,Peugeot
10578,11200,8068035231,sports_tourism_van,2015,manual,170,70000,diesel,Mercedes-Benz
10579,10500,8075187159,small_car,2017,manual,110,53909,diesel,Mercedes-Benz
10580,9500,8071148897,small_car,2011,manual,75,85000,gas,Renault
10581,6950,8034285885,cabrio,2012,automatic,313,99351,diesel,BMW
10582,31749,8058776957,small_car,2010,automatic,71,53505,diesel,Smart
10583,18000,8075757008,small_car,2013,manual,116,115642,diesel,BMW
